Location,Region,District,Street,Price,Price_sqm,Views,Area,Rooms,Floors,Bathrooms,Building_type,Ceiling_height,Condition,Date_added,Date_edited,Date_scraped,Latitude,Longitude,Address,Facilities,Additional_info,url,On_request,Error,Floor,Storeys,Listing_type,Property_type,Platform_name,Airconditioner,Canalization,Centralheating,Electricity,Gas,Heating,Hotwater,Internet,Irrigation,Sewerage,Water,Water24_7,Attic,Balcony,Basement,Bilateral,Buildingexistence,Closetothebusstation,Elevator,Equipment,Eurowindows,Fence,Fireplace,Furniture,Garage,Gate,Grating,Gym,Heatedfloor,Heater,Highfirstfloor,Irondoor,Laminateflooring,Loggia,Openbalcony,Park,Parking,Parquet,Playground,Roadside,Sauna,Securitysystem,Storageroom,Sunny,Swimmingpool,Tile,Has_view
"Yerevan, Avan, Paruyr Sevak dis.",Yerevan, Avan, Paruyr Sevak dis.,375000,375,7127.0,1000,4,1,1,Monolit,3.0,Newly repaired,24.01.2018,13.07.2021,08.05.2022,40.2284687,44.5793544,"29, Պարույր Սևակ թաղ 1-ին փողոց, Առինջ, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 3742210, Հայաստան","Heating,Gas,Hotwater,Electricity,water24/7,Water",Furniture,https://myrealty.am/en/house-for-sale/Paruyr+Sevak+dis./Avan/Yerevan/51117,0,0,,,for sale,house,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Qanaqer-Zeytun, Vr. Papazyan St",Yerevan, Qanaqer-Zeytun, Vr. Papazyan St,250000,833,6596.0,300,5,2,2,Stone,3.0,Newly repaired,20.01.2018,16.07.2021,08.05.2022,40.1989194,44.5240004,"19, Վրթանես Փափազյան փողոց, Քանաքեռ-Զեյթուն, Երևան, 0037, Հայաստան","Heating,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Grating,Irondoor,Openbalcony,Tile,Securitysystem,Swimmingpool,Sunny,Roadside,Garage,Park,Buildingexistence,Gate,Fence",https://myrealty.am/en/house-for-sale/Vr.+Papazyan+St/Qanaqer-Zeytun/Yerevan/50858,0,0,,,for sale,house,bars.am,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0
"Armavir, Echmiadzin, Baghramyan 1 alley",Armavir, Echmiadzin, Baghramyan 1 alley,190000,271,4139.0,700,7,3,3,Stone,3.2,Good,08.01.2018,15.04.2019,08.05.2022,40.1661797,44.3171808,"Վաղարշապատ, Vagharshapat Boundary, Արմավիրի մարզ, 1104, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Fireplace,Eurowindows,Balcony,Basement,Parquet,Sunny",https://myrealty.am/en/house-for-sale/Baghramyan++1+alley/Echmiadzin/Armavir/50027,0,0,,,for sale,house,myrealty.am,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Kotayk, Abovyan, v. Mayakovski",Kotayk, Abovyan, v. Mayakovski,125000,139,8504.0,900,5,2,1,Stone,2.8,Newly repaired,21.12.2017,08.01.2018,08.05.2022,40.2690521,44.6199524,"15, 1-ին փողոց, Էլար թաղամաս, Աբովյան, Abovyan, Կոտայքի մարզ, 2207, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Grating,Openbalcony,Storageroom,Attic,Basement,Tile,Parquet,Swimmingpool,Sunny,Garage,Gate,Fence",https://myrealty.am/en/house-for-sale/v.+Mayakovski/Abovyan/Kotayk/49631,0,0,,,for sale,house,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
"Yerevan, Center, Tolstoy st",Yerevan, Center, Tolstoy st,357000,850,6675.0,420,7,4,2,Stone,2.8,Newly repaired,20.12.2017,17.10.2021,08.05.2022,40.1673849,44.5166864,"57, Զավարյան փողոց, Կենտրոն, Երևան, 0018, Հայաստան","Heating,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Grating,Irondoor,Tile,Parquet,Swimmingpool,Garage,Gate",https://myrealty.am/en/house-for-sale/Tolstoy+st/Center/Yerevan/49563,0,0,,,for sale,house,bars.am,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"Yerevan, Erebuni, Michurin St",Yerevan, Erebuni, Michurin St,1700000,1000,5688.0,1700,7,4,3,Stone,3.2,Newly repaired,17.12.2017,23.07.2021,08.05.2022,40.1868487,44.5093167,"Մարտիրոս Սարյանի տուն-թանգարան, 3, Սարյանի փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Eurowindows,Grating,Openbalcony,Balcony,Attic,Tile,Parquet,Securitysystem,Swimmingpool,Sunny,View,Bilateral,Roadside,Closetothebusstation,Parking,Garage,Park,Gate,Fence,Sauna",https://myrealty.am/en/house-for-sale/Michurin+St/Erebuni/Yerevan/49346,0,0,,,for sale,house,bars.am,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
"Yerevan, Qanaqer-Zeytun, Vr. Papazyan St",Yerevan, Qanaqer-Zeytun, Vr. Papazyan St,150000,500,4832.0,300,4,2,1,Stone,2.8,Newly repaired,09.12.2017,29.12.2021,08.05.2022,40.2042635,44.5021686,"Վեներա, Վահրամ Փափազյան փողոց, Արաբկիր, Երևան, 0012, Հայաստան","Air-conditioner,Hotwater,Gas,Heating","Tile,Eurowindows,Openbalcony,Equipment,Furniture",https://myrealty.am/en/house-for-sale/Vr.+Papazyan+St/Qanaqer-Zeytun/Yerevan/48922,0,0,,,for sale,house,myrealty.am,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Shengavit, Kara-Murza St",Yerevan, Shengavit, Kara-Murza St,110000,550,8186.0,200,6,3,1,Stone,3.0,Good,07.12.2017,20.04.2021,08.05.2022,40.1570138,44.5008685,"2, Կարա-Մուրզայի փողոց, Վերին Շենգավիթ, Շենգավիթ, Երևան, 0026, Հայաստան","Sewerage,Canalization,Water,Electricity,Gas","Irondoor,Fence,Gate,Fireplace,Garage,Closetothebusstation,View,Sunny,Parquet,Heatedfloor,Eurowindows,Storageroom,Attic",https://myrealty.am/en/house-for-sale/Kara-Murza+St/Shengavit/Yerevan/48871,0,0,,,for sale,house,myrealty.am,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
"Kotayk, Abovyan, Abovyan",Kotayk, Abovyan, Abovyan,180000,100,10123.0,1800,7,2,3,Stone,3.0,Newly repaired,22.09.2016,16.03.2019,08.05.2022,40.2715286,44.633383,"Աբովյան, Abovyan, Կոտայքի մարզ, 2205, Հայաստան","water24/7,Electricity,Air-conditioner,Hotwater,Gas,Heating","Swimmingpool,Irondoor,Bilateral,Fence,Gate,Fireplace,Securitysystem,Parking,View,Sunny,Eurowindows",https://myrealty.am/en/house-for-sale/Abovyan/Abovyan/Kotayk/28460,0,0,,,for sale,house,myrealty.am,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
"Kotayk, Arinj, Arinj",Kotayk, Arinj, Arinj,400000,80,5783.0,5000,7,4,2,Stone,3.0,Newly repaired,14.09.2016,13.11.2017,08.05.2022,40.2336869,44.5820672,"29, Առինջի 25-րդ փողոց, Առինջ, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 2210, Հայաստան","Gas,Electricity,water24/7,Irrigation","Openbalcony,Sunny,View,Garage,Swimmingpool",https://myrealty.am/en/house-for-sale/Arinj/Arinj/Kotayk/28203,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
"Kotayk, Garni, Garni",Kotayk, Garni, Garni,65000,32,9169.0,2030,7,2,2,Other,2.8,Good,13.09.2016,15.11.2017,08.05.2022,40.1185127,44.7186328,"11, Ազատամարտիկների փողոց, Գառնի, Garni village, Գառնու տարածաշրջան, Կոտայքի մարզ, 2215, Հայաստան","water24/7,Electricity,Hotwater,Gas","Garage,View",https://myrealty.am/en/house-for-sale/Garni/Garni/Kotayk/28184,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Yerevan, Arabkir, Tavrizyan St",Yerevan, Arabkir, Tavrizyan St,150000,500,7430.0,300,4,2,2,Other,2.8,Good,12.09.2016,08.04.2021,08.05.2022,40.2061027,44.4941478,"21, Թավրիզյան փողոց, Արաբկիր, Երևան, 0012, Հայաստան","Air-conditioner,Internet,Gas,Heating","Closetothebusstation,Sunny",https://myrealty.am/en/house-for-sale/Tavrizyan+St/Arabkir/Yerevan/28289,0,0,,,for sale,house,bars.am,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Avan, Paruyr Sevak dis.",Yerevan, Avan, Paruyr Sevak dis.,145000,460,11258.0,315,5,2,2,Other,3.0,Newly repaired,09.09.2016,03.03.2022,08.05.2022,40.2049242,44.5400546,"62, Սևակի փողոց, Քանաքեռ-Զեյթուն, Երևան, 0069, Հայաստան","Sewerage,Canalization,Irrigation,Centralheating,Air-conditioner,Internet,Hotwater,Gas,Heating","Fireplace,Parking,Sunny,Parquet,Heatedfloor,Tile,Storageroom,Openbalcony",https://myrealty.am/en/new-build-house-for-sale/Paruyr+Sevak+dis./Avan/Yerevan/28076,0,0,,,for sale,house,bars.am,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
"Kotayk, Zovuni, Zovuni dis",Kotayk, Zovuni, Zovuni dis,120000,200,6889.0,600,7,3,3,Stone,3.0,Newly repaired,09.09.2016,02.12.2016,08.05.2022,40.2436037,44.508819,"Զովունի, Եղվարդի տարածաշրջան, Կոտայքի մարզ, 2406, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Gas,Water","Fireplace,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny,Fence",https://myrealty.am/en/house-for-sale/Zovuni+dis/Zovuni/Kotayk/28074,0,0,,,for sale,house,myrealty.am,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Shengavit, N. Shengavit 4 St",Yerevan, Shengavit, N. Shengavit 4 St,140000,391,7649.0,358,5,2,2,Stone,3.0,Newly repaired,05.09.2016,20.04.2021,08.05.2022,40.1411019,44.4864151,"43, Ներքին Շենգավիթ 4-րդ փողոց, Ներքին Շենգավիթ, Շենգավիթ, Երևան, 0055, Հայաստան","Heating,Hotwater,Electricity,Gas,water24/7","Furniture,Equipment,Eurowindows,Sunny,View,Closetothebusstation,Garage",https://myrealty.am/en/house-for-sale/N.+Shengavit+4+St/Shengavit/Yerevan/27914,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Malatia-Sebastia, Mush dis.",Yerevan, Malatia-Sebastia, Mush dis.,185000,142,4659.0,1300,5,2,1,Stone,3.2,Newly repaired,01.09.2016,16.04.2021,08.05.2022,40.1686452,44.457492,"Սեբաստիայի փողոց, Մալաթիա-Սեբաստիա, Երևան, 0032, Հայաստան","Heating,Internet,Hotwater,Air-conditioner,Centralheating,Gas","Furniture,Equipment,Sunny,View,Closetothebusstation",https://myrealty.am/en/house-for-sale/Mush+dis./Malatia-Sebastia/Yerevan/27830,0,0,,,for sale,house,myrealty.am,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Avan, Khudyakov St",Yerevan, Avan, Khudyakov St,115000,240,10834.0,480,1,2,2,Stone,3.0,Newly repaired,18.08.2016,20.04.2021,08.05.2022,40.2120581,44.5690809,"Converse Bank, 161/2, Մարշալ Խուդյակովի փողոց, Ավան, Երևան, 0060, Հայաստան","water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,Bilateral,Fence,Gate,Closetothebusstation,View,Sunny,Eurowindows",https://myrealty.am/en/new-build-house-for-sale/Khudyakov+St/Avan/Yerevan/27451,0,0,,,for sale,house,bars.am,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Kotayk, Proshyan, Proshyan",Kotayk, Proshyan, Proshyan,110000,138,6763.0,800,4,1,1,Stone,3.0,Good,17.08.2016,16.11.2017,08.05.2022,40.2507786,44.419895,"5/2, Բարեկամության փողոց, Պռոշյան, Եղվարդի տարածաշրջան, Կոտայքի մարզ, 2413, Հայաստան","Sewerage,Canalization","Eurowindows,Sunny,View,Closetothebusstation,Roadside,Gate,Fence,Bilateral,Irondoor,Swimmingpool",https://myrealty.am/en/house-for-sale/Proshyan/Proshyan/Kotayk/27435,0,0,,,for sale,house,myrealty.am,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"Yerevan, Norq Marash, Norq 11 st.",Yerevan, Norq Marash, Norq 11 st.,73000,146,9165.0,500,3,2,1,Stone,2.6,Good,15.08.2016,12.06.2021,08.05.2022,40.1801623,44.5440806,"13/1, Նորքի 11-րդ փողոց, Նորք Մարաշ, Երևան, 0047, Հայաստան","water24/7,Electricity","Roadside,Closetothebusstation,View,Sunny,Openbalcony",https://myrealty.am/en/house-for-sale/Norq+11+st./Norq+Marash/Yerevan/27357,0,0,,,for sale,house,bars.am,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"Yerevan, Erebuni, Muratsan St",Yerevan, Erebuni, Muratsan St,245000,462,6708.0,530,5,3,3,Stone,3.0,Newly repaired,28.07.2016,13.07.2021,08.05.2022,40.1482685,44.5160521,"Մուրացան հիվանդանոց, Նոր Արեշի 3-րդ փողոց, Էրեբունի, Երևան, 0041, Հայաստան","Heating,Gas,Hotwater","Furniture,Equipment,Openbalcony,Garage,Parking,Gate,Fence",https://myrealty.am/en/house-for-sale/Muratsan+St/Erebuni/Yerevan/26606,0,0,,,for sale,house,myrealty.am,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Ararat, Artashat, Zovashen",Ararat, Artashat, Zovashen,150000,120,13582.0,1250,7,3,5,Stone,3.8,Zero condition,25.07.2016,11.11.2017,08.05.2022,39.9535181,44.5519782,"55, Թորոմոնյան փողոց, Արտաշատ, Արտաշատի տարածաշրջան, Արարատի մարզ, 0703, Հայաստան","Gas,Electricity,water24/7,Sewerage,Canalization","Sunny,View,Closetothebusstation,Swimmingpool",https://myrealty.am/en/house-for-sale/Zovashen/Artashat/Ararat/26421,0,0,,,for sale,house,myrealty.am,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"Yerevan, Norq Marash, Norq 9 St",Yerevan, Norq Marash, Norq 9 St,350000,389,7192.0,900,4,3,3,Stone,3.0,Newly repaired,22.07.2016,22.11.2021,08.05.2022,40.1791062,44.5427135,"84a, Նորքի 9-րդ փողոց, Նորք Մարաշ, Երևան, 0047, Հայաստան","Air-conditioner,Internet,Hotwater,Gas,Heating","Fence,Gate,Closetothebusstation,View,Sunny,Openbalcony",https://myrealty.am/en/house-for-sale/Norq+9+St/Norq+Marash/Yerevan/26369,0,0,,,for sale,house,myrealty.am,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Shengavit, N. Shengavit 5 St",Yerevan, Shengavit, N. Shengavit 5 St,52000,208,5235.0,250,5,3,1,Other,2.8,Newly repaired,22.07.2016,14.07.2021,08.05.2022,40.130654,44.4494132,"5a, Ներքին Չարբախ 3-րդ փողոց, Ներքին Չարբախ, Շենգավիթ, Երևան, 0003, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Centralheating,Gas,Water,water24/7","Eurowindows,Storageroom,Attic,Tile,Parquet,Sunny,Parking,Gate",https://myrealty.am/en/house-for-sale/N.+Shengavit+5+St/Shengavit/Yerevan/26359,0,0,,,for sale,house,bars.am,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
"Aragatsotn, Ashtarak, Ohanavan",Aragatsotn, Ashtarak, Ohanavan,200000,118,9590.0,1700,3,2,1,Other,2.8,Zero condition,21.07.2016,17.11.2017,08.05.2022,40.3486292,44.3871762,"Օհանավան, Աշտարակի տարածաշրջան, Արագածոտնի մարզ, 0205, Հայաստան","Gas,Electricity,water24/7,Irrigation","Sunny,View",https://myrealty.am/en/house-for-sale/Ohanavan/Ashtarak/Aragatsotn/26282,0,0,,,for sale,house,bars.am,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Kotayk, Charentsavan, Charentsavan",Kotayk, Charentsavan, Charentsavan,50000,63,11037.0,800,7,2,1,Other,3.0,Zero condition,19.07.2016,10.11.2017,08.05.2022,40.4018115,44.6433958,"6-9, 6-րդ թաղամաս, Չարենցավան, Հրազդանի տարածաշրջան, Կոտայքի մարզ, 2501, Հայաստան","Electricity,water24/7","Basement,Sunny,View,Roadside,Closetothebusstation",https://myrealty.am/en/house-for-sale/Charentsavan/Charentsavan/Kotayk/26162,0,0,,,for sale,house,bars.am,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"Yerevan, Avan, Duryan disrtict",Yerevan, Avan, Duryan disrtict,1000000,417,9678.0,2400,7,2,1,Monolit,3.8,Newly repaired,11.07.2016,13.07.2021,08.05.2022,40.2132644,44.58897032,"Պետրոս Դուրյան Թաղ. 12-րդ Փող., Դուրյան թաղամաս, Ավան, Առինջ, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 0044, Հայաստան","Heating,Internet,Hotwater,Air-conditioner,Gas","Furniture,Equipment,Openbalcony,Heatedfloor,Swimmingpool,Sunny,View,Parking,Garage,Gate,Fence,Sauna",https://myrealty.am/en/new-build-house-for-sale/Duryan+disrtict/Avan/Yerevan/25624,0,0,,,for sale,house,myrealty.am,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
"Ararat, Masis, Masis",Ararat, Masis, Masis,75000,83,8150.0,900,7,3,1,Stone,3.2,Good,04.07.2016,02.12.2016,08.05.2022,39.9970107,44.49338,"Մասիս գյուղի գյուղապետարան, 20, Արտաշատյան խճուղի, Մասիս, Արտաշատի տարածաշրջան, Արարատի մարզ, 0724, Հայաստան","Sewerage,Canalization,Water,water24/7,Electricity,Gas","Irondoor,Fence,Gate,Buildingexistence,Grating,Parking,Garage,View,Sunny,Storageroom,Highfirstfloor,Basement,Openbalcony",https://myrealty.am/en/house-for-sale/Masis/Masis/Ararat/25370,0,0,,,for sale,house,myrealty.am,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
"Yerevan, Qanaqer-Zeytun, Kanaker 12 St",Yerevan, Qanaqer-Zeytun, Kanaker 12 St,270000,318,7731.0,850,7,3,4,Stone,3.2,Good,29.06.2016,22.04.2021,08.05.2022,40.2250367,44.5422934,"25, Քանաքեռ 12-րդ փողոց, Քանաքեռ-Զեյթուն, Երևան, 0052, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Fireplace,Eurowindows,Irondoor,Openbalcony,Balcony,Storageroom,Attic,Basement,Tile,Parquet,Gym,Swimmingpool,Sunny,View,Bilateral,Closetothebusstation,Garage,Buildingexistence,Gate,Fence",https://myrealty.am/en/house-for-sale/Kanaker+12+St/Qanaqer-Zeytun/Yerevan/25137,0,0,,,for sale,house,bars.am,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
"Yerevan, Davtashen, Melqumov St",Yerevan, Davtashen, Melqumov St,165000,359,4490.0,460,6,3,3,Monolit,3.0,Good,28.06.2016,02.04.2021,08.05.2022,40.21970355,44.47058019,"78/13, Մելքումովի փողոց, Դավթաշեն գյուղ, Դավթաշեն, Երևան, 0097, Հայաստան","Sewerage,Canalization,Irrigation,Water,water24/7,Electricity,Internet","Irondoor,Bilateral,Parking,Sunny,Laminateflooring,Heatedfloor,Tile,Eurowindows,Attic,Highfirstfloor,Openbalcony",https://myrealty.am/en/house-for-sale/Melqumov+St/Davtashen/Yerevan/25108,0,0,,,for sale,house,bars.am,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"Kotayk, Arinj, Arinj",Kotayk, Arinj, Arinj,130000,130,6437.0,1000,4,1,1,Stone,3.0,Newly repaired,21.06.2016,02.12.2016,08.05.2022,40.2336869,44.5820672,"29, Առինջի 25-րդ փողոց, Առինջ, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 2210, Հայաստան","Heating,Internet,Hotwater,Irrigation,Electricity,Air-conditioner,Gas,Water,water24/7","Eurowindows,Grating,Irondoor,Openbalcony,Basement,Tile,Parquet,Sunny,Closetothebusstation,Parking,Garage,Gate,Fence,Highfirstfloor",https://myrealty.am/en/house-for-sale/Arinj/Arinj/Kotayk/24696,0,0,,,for sale,house,bars.am,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"Yerevan, Vahagni district, Sevak st",Yerevan, Vahagni district, Sevak st,330000,1100,8794.0,300,4,3,3,Monolit,3.0,Newly repaired,18.06.2016,13.07.2021,08.05.2022,40.2149231,44.4516989,"Նեմրութի փողոց, Վահագնի թաղամաս, Աջափնյակ, Երևան, 0088, Հայաստան","Water,water24/7,Electricity,Air-conditioner,Hotwater,Gas,Heating","Irondoor,Garage,Sunny,Eurowindows,Openbalcony,Equipment,Furniture",https://myrealty.am/en/new-build-house-for-sale/Sevak+st/Vahagni+district/Yerevan/24602,0,0,,,for sale,house,myrealty.am,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Norq Marash, Norq Ayginer St",Yerevan, Norq Marash, Norq Ayginer St,135000,643,9923.0,210,4,3,1,Stone,3.0,Good,16.06.2016,26.10.2021,08.05.2022,40.184564,44.5407877,"Policlinic № 5, Արմենակ Արմենակյան փողոց, Նորք Մարաշ, Երևան, 0047, Հայաստան","water24/7,Electricity,Hotwater,Gas,Heating","Garage,Closetothebusstation,View,Sunny,Attic,Basement",https://myrealty.am/en/house-for-sale/Norq+Ayginer+St/Norq+Marash/Yerevan/24536,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
