Location,Region,District,Street,Price,Views,Area,Rooms,Floor,Storeys,Bathrooms,Building_type,Ceiling_height,Condition,Date_added,Date_edited,Date_scraped,Latitude,Longitude,Address,Facilities,Additional_info,url,On_request,Price_sqm,Error,Floors,Listing_type,Property_type,Platform_name,Airconditioner,Canalization,Centralheating,Electricity,Gas,Heating,Hotwater,Internet,Irrigation,Sewerage,Water,Water24_7,Attic,Balcony,Basement,Bilateral,Buildingexistence,Closetothebusstation,Elevator,Equipment,Eurowindows,Fence,Fireplace,Furniture,Garage,Gate,Grating,Gym,Heatedfloor,Heater,Highfirstfloor,Irondoor,Laminateflooring,Loggia,Openbalcony,Park,Parking,Parquet,Playground,Roadside,Sauna,Securitysystem,Storageroom,Sunny,Swimmingpool,Tile,Has_view
"Yerevan, Arabkir, A. Avetisyan St",Yerevan, Arabkir, A. Avetisyan St,934.0,321.0,50,2,4,5,1,Stone,2.8,Newly repaired,29.03.2022,29.03.2022,08.05.2022,40.1958847,44.4950794,"68, Մարշալ Բաղրամյան պողոտա, Արաբկիր, Երևան, 0033, Հայաստան","Heating,Internet,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/2-bedroom/apartment-for-rent/A.+Avetisyan+St/Arabkir/Yerevan/120432,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Qanaqer-Zeytun, Lepsius 1 St",Yerevan, Qanaqer-Zeytun, Lepsius 1 St,350.0,553.0,32,1,2,5,1,Other,2.8,Good,29.03.2022,29.03.2022,08.05.2022,40.2087672,44.5427705,"13, Մինաս Ավետիսյան 3-րդ փողոց, Քանաքեռ-Զեյթուն, Երևան, 0069, Հայաստան","Internet,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Sunny,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/1-bedroom/apartment-for-rent/Lepsius+1+St/Qanaqer-Zeytun/Yerevan/120429,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"Yerevan, Center, Tigran Mets Ave",Yerevan, Center, Tigran Mets Ave,1400.0,385.0,82,3,10,14,1,Panel,2.8,Newly repaired,29.03.2022,29.03.2022,08.05.2022,40.1627963,44.5137141,"53, Տիգրան Մեծի պողոտա, Կենտրոն, Երևան, 0018, Հայաստան","Water,water24/7,Electricity,Internet,Hotwater,Gas,Heating","Elevator,Openbalcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent/Tigran+Mets+Ave/Center/Yerevan/120427,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Achapnyak, Shinararner St",Yerevan, Achapnyak, Shinararner St,1200.0,345.0,50,2,9,9,1,Monolit,3.0,Newly repaired,28.03.2022,28.03.2022,08.05.2022,40.1949414,44.4738206,"12, Շինարարների փողոց, Աջափնյակ, Երևան, 0038, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Shinararner+St/Achapnyak/Yerevan/120420,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Tumanyan St",Yerevan, Center, Tumanyan St,900.0,416.0,45,2,4,11,1,Panel,2.8,Newly repaired,28.03.2022,28.03.2022,08.05.2022,40.185933,44.5121536,"31, Թումանյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Internet,Hotwater,Electricity,Air-conditioner,Water,water24/7","Furniture,Equipment,Eurowindows,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent/Tumanyan+St/Center/Yerevan/120412,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Achapnyak, Norashen district",Yerevan, Achapnyak, Norashen district,1200.0,309.0,66,3,7,12,1,Monolit,2.8,Newly repaired,28.03.2022,28.03.2022,08.05.2022,40.2124638,44.470005,"Kindergarten N311, Նորաշեն թաղամաս, Նորաշեն, Աջափնյակ, Երևան, 0097, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Elevator,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Norashen+district/Achapnyak/Yerevan/120405,0,,0,,for rent,apartment,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Koghbatsi St",Yerevan, Center, Koghbatsi St,1100.0,385.0,57,2,9,18,1,Monolit,3.0,Newly repaired,27.03.2022,27.03.2022,08.05.2022,40.1805207,44.5098893,"20, Եզնիկ Կողբացու փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Koghbatsi+St/Center/Yerevan/120390,0,,0,,for rent,apartment,myrealty.am,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1
"Yerevan, Center, Tumanyan St",Yerevan, Center, Tumanyan St,850.0,330.0,40,2,5,6,1,Stone,3.2,Newly repaired,27.03.2022,27.03.2022,08.05.2022,40.1806727,44.5198181,"11, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Parquet,Sunny,Roadside,Closetothebusstation,Parking,Park",https://myrealty.am/en/2-bedroom/apartment-for-rent/Tumanyan+St/Center/Yerevan/120398,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
"Yerevan, Arabkir, Hovsep Emin St",Yerevan, Arabkir, Hovsep Emin St,1200.0,330.0,110,4,8,12,2,Monolit,2.8,Newly repaired,26.03.2022,26.03.2022,08.05.2022,40.2080044,44.5000142,"91, Հովսեփ Էմինի փողոց, Արաբկիր, Երևան, 0012, Հայաստան","Heating,Internet,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny,View,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-rent-in-new-construction/Hovsep+Emin+St/Arabkir/Yerevan/120380,0,,0,,for rent,apartment,myrealty.am,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Davtashen, Mikoyan St",Yerevan, Davtashen, Mikoyan St,1000.0,396.0,64,3,8,16,1,Monolit,3.0,Newly repaired,26.03.2022,26.03.2022,08.05.2022,40.2238692,44.5057129,"Methane Station, Եղվարդի խճուղի, Դավթաշեն, Երևան, 0054, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Mikoyan+St/Davtashen/Yerevan/120358,0,,0,,for rent,apartment,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Baghramyan Ave (Kentron)",Yerevan, Center, Baghramyan Ave (Kentron),1300.0,337.0,130,3,8,17,2,Monolit,3.0,Newly repaired,25.03.2022,25.03.2022,08.05.2022,40.1933234,44.4979548,"53, Մարշալ Բաղրամյան պողոտա, Արաբկիր, Երևան, 0019, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny,View,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/120326,0,,0,,for rent,apartment,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Argishti St",Yerevan, Center, Argishti St,1200.0,304.0,55,2,9,14,1,Monolit,3.0,Newly repaired,25.03.2022,25.03.2022,08.05.2022,40.1744247,44.502529,"ՎիվաՍել-ՄՏՍ-ի գլխավոր գրասենյակ, 4/1, Արգիշտի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Balcony,Tile,Laminateflooring,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Argishti+St/Center/Yerevan/120325,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Center, Baghramyan Ave (Kentron)",Yerevan, Center, Baghramyan Ave (Kentron),1500.0,291.0,110,3,5,5,2,Stone,3.0,Newly repaired,25.03.2022,25.03.2022,08.05.2022,40.1884205,44.5142412,"Մոսկովյան փողոց, Կենտրոն, Երևան, 0009, Հայաստան","Heating,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny",https://myrealty.am/en/3-bedroom/apartment-for-rent/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/120324,0,,0,,for rent,apartment,bars.am,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Arabkir, N. Zaryan St",Yerevan, Arabkir, N. Zaryan St,1100.0,315.0,76,3,12,15,1,Monolit,3.0,Newly repaired,25.03.2022,25.03.2022,08.05.2022,40.2034531,44.5174651,"74b, Նաիրի Զարյան փողոց, Արաբկիր, Երևան, 0051, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/N.+Zaryan+St/Arabkir/Yerevan/120322,0,,0,,for rent,apartment,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Arabkir, Baghramyan av(Arabkir)",Yerevan, Arabkir, Baghramyan av(Arabkir),1100.0,264.0,85,3,3,5,1,Stone,3.2,Newly repaired,25.03.2022,25.03.2022,08.05.2022,40.1949226,44.4955798,"71, Մարշալ Բաղրամյան պողոտա, Արաբկիր, Երևան, 0033, Հայաստան","Water,water24/7,Electricity,Internet","Irondoor,Roadside,Closetothebusstation,View,Sunny,Laminateflooring,Eurowindows,Openbalcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/120318,0,,0,,for rent,apartment,bars.am,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"Yerevan, Qanaqer-Zeytun, Nersisyan dead end",Yerevan, Qanaqer-Zeytun, Nersisyan dead end,900.0,364.0,68,2,10,17,1,Monolit,3.0,Newly repaired,10.03.2022,10.03.2022,08.05.2022,40.2076159,44.5283101,"22, Ազատության պողոտա, Քանաքեռ-Զեյթուն, Երևան, 0014, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny,View,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Nersisyan+dead+end/Qanaqer-Zeytun/Yerevan/119711,0,,0,,for rent,apartment,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Tumanyan St",Yerevan, Center, Tumanyan St,1000.0,394.0,46,2,7,11,1,Panel,2.8,Newly repaired,09.03.2022,09.03.2022,08.05.2022,40.185933,44.5121536,"31, Թումանյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Water,water24/7,Electricity,Air-conditioner,Internet,Hotwater,Gas,Heating","Tile,Eurowindows,Elevator,Equipment,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-rent/Tumanyan+St/Center/Yerevan/119694,0,,0,,for rent,apartment,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Center, Nalbandyan St",Yerevan, Center, Nalbandyan St,3500.0,441.0,100,4,8,11,1,Monolit,3.0,Newly repaired,09.03.2022,09.03.2022,08.05.2022,40.1787708,44.5151263,"3, Նալբանդյան փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Water,water24/7,Electricity,Hotwater,Gas","Equipment,Furniture",https://myrealty.am/en/4-bedroom/apartment-for-rent-in-new-construction/Nalbandyan+St/Center/Yerevan/119680,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Adonts St",Yerevan, Arabkir, Adonts St,1500.0,369.0,105,3,7,8,2,Monolit,2.8,Newly repaired,09.03.2022,09.03.2022,08.05.2022,40.2098294,44.5285311,"3, Նիկողայոս Ադոնցի փողոց, Արաբկիր, Երևան, 0014, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Adonts+St/Arabkir/Yerevan/119679,0,,0,,for rent,apartment,myrealty.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Achapnyak, Fuchik St",Yerevan, Achapnyak, Fuchik St,800.0,461.0,50,2,7,10,1,Monolit,3.0,Newly repaired,09.03.2022,09.03.2022,08.05.2022,40.2049817,44.4764579,"Sephora Shop, 19, Մարգարյան փողոց, Աջափնյակ, Երևան, 0078, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Heater,Eurowindows,Balcony,Tile,Parquet,Heatedfloor,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Fuchik+St/Achapnyak/Yerevan/119678,0,,0,,for rent,apartment,bars.am,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Mashtots Ave",Yerevan, Center, Mashtots Ave,1200.0,452.0,80,3,2,4,1,Stone,3.0,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1830977,44.510417,"24, Մեսրոպ Մաշտոցի պողոտա, Երևան, 0002, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Furniture,Equipment",https://myrealty.am/en/3-bedroom/apartment-for-rent/Mashtots+Ave/Center/Yerevan/119672,0,,0,,for rent,apartment,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Yekmalyan St",Yerevan, Center, Yekmalyan St,2200.0,365.0,110,3,5,18,2,Monolit,3.0,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1841473,44.5091566,"5, Եկմալյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Yekmalyan+St/Center/Yerevan/119671,0,,0,,for rent,apartment,myrealty.am,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Center, Abovyan St",Yerevan, Center, Abovyan St,1000.0,394.0,100,3,7,9,2,Stone,3.0,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1851571,44.5206,"30, Աբովյան փողոց, Կենտրոն, Երևան, 001, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Elevator,Openbalcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent/Abovyan+St/Center/Yerevan/119669,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Achapnyak, Halabyan St",Yerevan, Achapnyak, Halabyan St,1000.0,378.0,150,5,3,5,2,Stone,3.0,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1997976,44.4794977,"41, Հալաբյան փողոց, Աջափնյակ, Երևան, 0036, Հայաստան","Water,water24/7,Electricity,Air-conditioner,Hotwater,Gas,Heating","Equipment,Furniture",https://myrealty.am/en/5-bedroom/apartment-for-rent/Halabyan+St/Achapnyak/Yerevan/119668,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Pushkin St",Yerevan, Center, Pushkin St,3500.0,386.0,117,3,3,4,2,Stone,2.8,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1846763,44.5102922,"54, Պուշկինի փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Water,water24/7,Electricity,Air-conditioner,Internet,Hotwater,Gas,Heating","Tile,Eurowindows,Openbalcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent/Pushkin+St/Center/Yerevan/119667,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Center, M.Khorenatsi St",Yerevan, Center, M.Khorenatsi St,800.0,440.0,56,2,6,9,1,Panel,2.8,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1635359,44.5166398,"47, Խորենացու փողոց, Կենտրոն, Երևան, 0018, Հայաստան","Heating,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent/M.Khorenatsi+St/Center/Yerevan/119665,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Moskovyan St",Yerevan, Center, Moskovyan St,1100.0,398.0,80,3,5,5,1,Stone,3.0,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.187697,44.5113186,"37, Մոսկովյան փողոց, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Sunny,View,Closetothebusstation,Park",https://myrealty.am/en/3-bedroom/apartment-for-rent/Moskovyan+St/Center/Yerevan/119663,0,,0,,for rent,apartment,bars.am,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Center, Israelyan St",Yerevan, Center, Israelyan St,1000.0,374.0,58,2,5,10,1,Monolit,2.8,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1779939,44.5014806,"37, Իսրայելյան փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent/Israelyan+St/Center/Yerevan/119658,0,,0,,for rent,apartment,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Argishti St",Yerevan, Center, Argishti St,1800.0,395.0,124,4,8,14,2,Other,2.8,Newly repaired,08.03.2022,08.03.2022,08.05.2022,40.1739619,44.5032405,"9, Արգիշտի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-rent-in-new-construction/Argishti+St/Center/Yerevan/119656,0,,0,,for rent,apartment,bars.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Koghbatsi St",Yerevan, Center, Koghbatsi St,1600.0,408.0,60,2,9,18,1,Monolit,3.2,Newly repaired,07.03.2022,07.03.2022,08.05.2022,40.1805207,44.5098893,"20, Եզնիկ Կողբացու փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Parquet,Sunny,View,Roadside,Parking,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Koghbatsi+St/Center/Yerevan/119652,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1
"Yerevan, Center, Koghbatsi St",Yerevan, Center, Koghbatsi St,1200.0,373.0,45,2,11,11,1,Panel,2.8,Newly repaired,07.03.2022,07.03.2022,08.05.2022,40.1798802,44.5079813,"Beeline, 18a, Մեսրոպ Մաշտոցի պողոտա, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Laminateflooring,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent/Koghbatsi+St/Center/Yerevan/119648,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Center, E. Qochar St",Yerevan, Center, E. Qochar St,1500.0,358.0,105,3,4,5,4,Monolit,3.0,Newly repaired,07.03.2022,07.03.2022,08.05.2022,40.1725005,44.5193304,"3, Երվանդ Քոչարի փողոց, Կենտրոն, Երևան, 0070, Հայաստան","Heating,Water,water24/7,Electricity,Hotwater,Gas","Elevator,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/E.+Qochar+St/Center/Yerevan/119646,0,,0,,for rent,apartment,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Yekmalyan St",Yerevan, Center, Yekmalyan St,4000.0,367.0,144,3,17,19,2,Monolit,3.0,Newly repaired,07.03.2022,07.03.2022,08.05.2022,40.1841473,44.5091566,"5, Եկմալյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Yekmalyan+St/Center/Yerevan/119645,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Sayat-Nova Ave",Yerevan, Center, Sayat-Nova Ave,900.0,429.0,54,2,2,5,1,Stone,3.0,Newly repaired,07.03.2022,07.03.2022,08.05.2022,40.1779593,44.5264024,"37, Սայաթ-Նովայի պողոտա, Կենտրոն, Երևան, 0025, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Equipment,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-rent/Sayat-Nova+Ave/Center/Yerevan/119643,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
